id,brewery_id,latitude,longitude,accuracy
450,482,55.75579833984375,37.61759948730469,APPROXIMATE
451,483,44.44889831542969,-88.0604019165039,APPROXIMATE
452,484,51.816200256347656,9.864299774169922,ROOFTOP
453,485,37.97800064086914,-122.03399658203125,ROOFTOP
454,487,37.15530014038086,-121.6760025024414,RANGE_INTERPOLATED
455,489,52.66429901123047,0.15950000286102295,APPROXIMATE
456,490,40.8911018371582,-77.47699737548828,ROOFTOP
457,491,38.4093017578125,-121.36299896240234,ROOFTOP
458,492,47.809898376464844,-122.302001953125,ROOFTOP
459,493,39.26839828491211,-76.79940032958984,ROOFTOP
460,494,47.56039810180664,-122.38700103759766,ROOFTOP
461,495,42.93239974975586,-72.28669738769531,RANGE_INTERPOLATED
462,496,47.61399841308594,-122.31600189208984,ROOFTOP
463,497,47.668800354003906,-122.33399963378906,ROOFTOP
464,498,-45.87200164794922,170.51800537109375,ROOFTOP
465,499,37.831298828125,-122.28500366210938,APPROXIMATE
466,500,42.09809875488281,-88.2782974243164,RANGE_INTERPOLATED
467,501,40.81549835205078,-96.71050262451172,ROOFTOP
468,502,43.532501220703125,-90.00260162353516,APPROXIMATE
469,504,47.25600051879883,-122.4729995727539,ROOFTOP
470,505,36.680198669433594,-121.80400085449219,ROOFTOP
471,506,-36.94889831542969,174.8209991455078,APPROXIMATE
472,507,42.11119842529297,-80.11299896240234,ROOFTOP
473,508,43.11470031738281,-89.6530990600586,ROOFTOP
474,509,40.37070083618164,-105.5260009765625,ROOFTOP
475,510,41.45589828491211,-122.84600067138672,RANGE_INTERPOLATED
476,511,47.569000244140625,11.094200134277344,ROOFTOP
477,512,43.10449981689453,-75.24520111083984,ROOFTOP
479,513,47.670101165771484,-122.11799621582031,APPROXIMATE
480,514,43.08440017700195,-89.4760971069336,RANGE_INTERPOLATED
481,515,37.387001037597656,-121.99299621582031,RANGE_INTERPOLATED
482,516,37.885501861572266,-122.03299713134766,APPROXIMATE
483,517,54.95479965209961,-1.6576000452041626,GEOMETRIC_CENTER
485,519,51.698699951171875,-4.145599842071533,GEOMETRIC_CENTER
486,520,39.321998596191406,-120.16300201416016,ROOFTOP
487,521,41.01169967651367,-95.22720336914062,APPROXIMATE
488,522,44.081199645996094,-103.22699737548828,RANGE_INTERPOLATED
489,523,37.377498626708984,-122.02999877929688,RANGE_INTERPOLATED
490,524,35.595298767089844,-120.69400024414062,ROOFTOP
491,525,34.22570037841797,-77.9447021484375,APPROXIMATE
492,526,47.043701171875,-122.89700317382812,ROOFTOP
493,527,46.792598724365234,-92.09089660644531,RANGE_INTERPOLATED
494,528,41.66109848022461,-91.53019714355469,APPROXIMATE
495,529,35.19729995727539,-111.64800262451172,ROOFTOP
496,530,38.95000076293945,-92.3322982788086,ROOFTOP
497,531,44.90840148925781,-93.15380096435547,RANGE_INTERPOLATED
498,532,42.20309829711914,-87.9301986694336,GEOMETRIC_CENTER
499,534,54.77899932861328,9.435500144958496,ROOFTOP
500,535,28.07069969177246,-80.6011962890625,ROOFTOP
501,536,41.54330062866211,-87.67890167236328,RANGE_INTERPOLATED
502,537,43.1609992980957,-77.61090087890625,APPROXIMATE
503,538,48.299198150634766,-122.6520004272461,RANGE_INTERPOLATED
504,539,42.95610046386719,-78.89659881591797,ROOFTOP
505,540,39.758201599121094,-104.98999786376953,ROOFTOP
506,541,39.91210174560547,-74.97010040283203,ROOFTOP
507,542,50.681800842285156,4.954699993133545,APPROXIMATE
508,543,36.0973014831543,-80.25090026855469,ROOFTOP
509,544,38.977298736572266,-76.49479675292969,ROOFTOP
510,545,40.58319854736328,-105.04199981689453,ROOFTOP
511,548,38.8047981262207,-77.0468978881836,APPROXIMATE
512,549,42.958499908447266,-85.67350006103516,ROOFTOP
513,550,41.80889892578125,-88.01119995117188,APPROXIMATE
514,551,33.41939926147461,-111.91600036621094,ROOFTOP
515,552,44.03419876098633,-88.56079864501953,RANGE_INTERPOLATED
516,553,44.267799377441406,-88.47309875488281,RANGE_INTERPOLATED
517,554,41.499000549316406,-72.90070343017578,APPROXIMATE
518,555,39.36280059814453,-77.42649841308594,ROOFTOP
519,556,38.9718017578125,-95.23570251464844,ROOFTOP
520,557,51.83250045776367,-2.5116000175476074,GEOMETRIC_CENTER
521,558,53.57550048828125,7.901599884033203,ROOFTOP
522,559,41.520198822021484,-90.57250213623047,RANGE_INTERPOLATED
523,560,41.54029846191406,-82.7354965209961,APPROXIMATE
524,561,49.01559829711914,12.091300010681152,ROOFTOP
525,562,45.71030044555664,-121.51499938964844,RANGE_INTERPOLATED
526,563,51.487701416015625,-0.24979999661445618,GEOMETRIC_CENTER
527,565,43.80139923095703,-91.2396011352539,APPROXIMATE
528,566,40.746498107910156,-74.2593994140625,ROOFTOP
529,567,51.339698791503906,12.371399879455566,APPROXIMATE
530,568,47.60639953613281,9.606100082397461,ROOFTOP
531,569,47.5171012878418,9.430000305175781,ROOFTOP
532,570,51.22489929199219,6.775700092315674,APPROXIMATE
533,571,53.16910171508789,0.31690001487731934,GEOMETRIC_CENTER
534,572,50.79890060424805,-1.0911999940872192,APPROXIMATE
535,573,52.354400634765625,9.753199577331543,ROOFTOP
536,574,46.518001556396484,-95.3760986328125,APPROXIMATE
537,575,61.217899322509766,-149.89599609375,ROOFTOP
538,576,41.877498626708984,-88.06700134277344,APPROXIMATE
539,577,39.54759979248047,-107.322998046875,ROOFTOP
540,578,-27.853900909423828,153.35899353027344,APPROXIMATE
541,579,43.46760177612305,-80.52310180664062,RANGE_INTERPOLATED
542,580,39.754600524902344,-105.2239990234375,ROOFTOP
543,581,37.774898529052734,-122.41899871826172,APPROXIMATE
544,582,37.87160110473633,-122.27300262451172,APPROXIMATE
545,583,41.92729949951172,-87.68070220947266,RANGE_INTERPOLATED
546,584,45.21039962768555,-123.18900299072266,ROOFTOP
547,585,41.913700103759766,-87.654296875,ROOFTOP
548,586,41.88710021972656,-87.6720962524414,ROOFTOP
549,587,26.074499130249023,-80.18060302734375,ROOFTOP
550,588,37.35260009765625,-121.89299774169922,RANGE_INTERPOLATED
551,589,39.644100189208984,-106.59600067138672,ROOFTOP
552,590,41.429500579833984,-97.36229705810547,ROOFTOP
553,591,42.17789840698242,-88.33769989013672,ROOFTOP
554,592,40.251800537109375,-105.81999969482422,RANGE_INTERPOLATED
555,593,43.49879837036133,-110.87699890136719,ROOFTOP
556,594,43.5984001159668,-111.10800170898438,RANGE_INTERPOLATED
557,595,41.2672004699707,-96.07140350341797,RANGE_INTERPOLATED
558,596,45.549800872802734,-94.20670318603516,RANGE_INTERPOLATED
559,597,49.894500732421875,-119.48799896240234,RANGE_INTERPOLATED
560,598,49.27050018310547,-123.13600158691406,RANGE_INTERPOLATED
561,599,42.679298400878906,-89.04979705810547,RANGE_INTERPOLATED
562,600,39.5349006652832,-119.75399780273438,RANGE_INTERPOLATED
563,601,61.581600189208984,-149.43899536132812,RANGE_INTERPOLATED
564,602,43.074501037597656,-89.38020324707031,ROOFTOP
565,603,43.0177001953125,-89.42320251464844,ROOFTOP
566,604,39.75389862060547,-104.98899841308594,ROOFTOP
567,605,41.48440170288086,-81.7042007446289,RANGE_INTERPOLATED
568,606,39.60419845581055,-105.947998046875,APPROXIMATE
569,607,44.94670104980469,-93.09700012207031,ROOFTOP
570,608,44.51890182495117,-88.01959991455078,ROOFTOP
571,609,33.13600158691406,-117.2249984741211,ROOFTOP
572,610,44.93980026245117,-93.15679931640625,RANGE_INTERPOLATED
573,611,44.034400939941406,-73.17350006103516,ROOFTOP
574,612,52.24100112915039,0.7156999707221985,GEOMETRIC_CENTER
575,613,35.772098541259766,-78.63860321044922,APPROXIMATE
576,614,38.23820114135742,-122.04000091552734,APPROXIMATE
577,615,42.28049850463867,-83.7490005493164,RANGE_INTERPOLATED
578,616,52.208099365234375,6.816299915313721,GEOMETRIC_CENTER
579,617,43.00809860229492,-89.73829650878906,ROOFTOP
580,618,19.427000045776367,-99.12760162353516,APPROXIMATE
581,619,50.8109016418457,5.921299934387207,RANGE_INTERPOLATED
582,620,52.37950134277344,4.637700080871582,APPROXIMATE
583,621,48.13909912109375,11.5802001953125,APPROXIMATE
584,622,45.4901008605957,-122.64299774169922,RANGE_INTERPOLATED
585,623,47.65919876098633,-122.36599731445312,ROOFTOP
586,624,37.490299224853516,-122.43499755859375,APPROXIMATE
587,625,35.608299255371094,-77.37319946289062,ROOFTOP
588,626,54.174400329589844,-1.4844000339508057,GEOMETRIC_CENTER
589,627,50.98889923095703,-1.498900055885315,APPROXIMATE
590,628,51.19129943847656,6.4421000480651855,APPROXIMATE
591,629,60.294498443603516,5.259200096130371,RANGE_INTERPOLATED
592,630,50.729000091552734,4.297100067138672,RANGE_INTERPOLATED
593,631,20.759199142456055,-156.45700073242188,APPROXIMATE
594,632,43.38710021972656,-87.87950134277344,RANGE_INTERPOLATED
595,633,47.24359893798828,-122.43699645996094,ROOFTOP
596,634,42.346500396728516,-71.03379821777344,ROOFTOP
597,635,43.51300048828125,-72.40149688720703,ROOFTOP
598,636,40.49620056152344,-74.44409942626953,RANGE_INTERPOLATED
599,637,50.87419891357422,0.016699999570846558,RANGE_INTERPOLATED
600,638,56.153099060058594,-3.800600051879883,APPROXIMATE
601,639,51.84389877319336,10.753299713134766,ROOFTOP
602,640,51.22610092163086,6.774499893188477,ROOFTOP
603,641,43.21649932861328,-123.34200286865234,APPROXIMATE
604,642,40.58530044555664,-105.08399963378906,APPROXIMATE
605,643,40.7322998046875,-73.98739624023438,APPROXIMATE
606,644,39.739200592041016,-104.98500061035156,APPROXIMATE
607,645,39.965301513671875,-74.31179809570312,APPROXIMATE
609,649,47.5077018737793,8.730199813842773,ROOFTOP
610,650,49.891998291015625,10.885299682617188,ROOFTOP
611,651,45.74580001831055,-87.05599975585938,RANGE_INTERPOLATED
612,652,44.95180130004883,-89.66570281982422,RANGE_INTERPOLATED
613,653,44.949100494384766,-93.28849792480469,ROOFTOP
614,655,32.309600830078125,-106.79299926757812,ROOFTOP
615,656,43.16460037231445,-77.6155014038086,ROOFTOP
616,657,41.0015983581543,-74.34030151367188,RANGE_INTERPOLATED
617,658,35.57160186767578,-82.49909973144531,RANGE_INTERPOLATED
618,659,47.51319885253906,10.279000282287598,ROOFTOP
619,660,37.56650161743164,126.97799682617188,APPROXIMATE
620,661,50.394901275634766,9.77239990234375,ROOFTOP
621,662,49.01250076293945,8.426400184631348,ROOFTOP
622,663,47.69419860839844,13.078399658203125,ROOFTOP
623,664,47.86909866333008,12.650500297546387,ROOFTOP
624,665,32.96179962158203,-96.8292007446289,APPROXIMATE
625,666,32.803001403808594,-96.7698974609375,APPROXIMATE
626,667,49.167198181152344,12.639900207519531,RANGE_INTERPOLATED
627,668,53.56209945678711,9.945099830627441,ROOFTOP
628,669,38.9911003112793,-77.02369689941406,ROOFTOP
629,670,51.99660110473633,-1.4922000169754028,GEOMETRIC_CENTER
630,672,40.621498107910156,-111.86599731445312,ROOFTOP
631,673,41.02470016479492,-81.46759796142578,ROOFTOP
632,674,38.55509948730469,-121.43000030517578,ROOFTOP
633,675,39.71870040893555,-104.94999694824219,ROOFTOP
634,676,43.7593994140625,-87.7228012084961,ROOFTOP
635,677,37.676998138427734,-121.89800262451172,ROOFTOP
636,678,45.49689865112305,-122.63500213623047,ROOFTOP
637,679,37.634498596191406,-120.98200225830078,ROOFTOP
638,680,42.26259994506836,-71.80229949951172,APPROXIMATE
639,681,51.26150131225586,9.449399948120117,GEOMETRIC_CENTER
640,682,39.64030075073242,-106.3740005493164,APPROXIMATE
641,683,39.265098571777344,-84.37989807128906,RANGE_INTERPOLATED
642,684,-33.217498779296875,151.42599487304688,GEOMETRIC_CENTER
643,685,51.202598571777344,3.2242000102996826,RANGE_INTERPOLATED
644,686,40.869998931884766,-124.08699798583984,RANGE_INTERPOLATED
645,687,51.10070037841797,3.6933999061584473,RANGE_INTERPOLATED
646,688,43.46659851074219,-112.03399658203125,APPROXIMATE
647,689,40.47869873046875,-88.99459838867188,RANGE_INTERPOLATED
648,690,50.88650131225586,4.706900119781494,RANGE_INTERPOLATED
649,691,39.952598571777344,-75.1594009399414,ROOFTOP
650,692,30.21310043334961,-97.73580169677734,ROOFTOP
651,693,35.66749954223633,-117.8740005493164,ROOFTOP
652,694,13.699799537658691,-89.18319702148438,GEOMETRIC_CENTER
653,696,56.41740036010742,-3.4779000282287598,GEOMETRIC_CENTER
654,697,53.48630142211914,-6.168000221252441,APPROXIMATE
655,698,40.46099853515625,-79.96530151367188,ROOFTOP
656,699,39.68339920043945,-75.74669647216797,ROOFTOP
657,700,39.744998931884766,-75.55609893798828,RANGE_INTERPOLATED
658,701,37.986000061035156,-122.58399963378906,ROOFTOP
659,598,34.395999908447266,-119.52100372314453,RANGE_INTERPOLATED
660,703,56.490699768066406,-4.202600002288818,APPROXIMATE
661,704,47.529998779296875,-122.03700256347656,ROOFTOP
662,705,42.41450119018555,-76.53150177001953,RANGE_INTERPOLATED
663,706,38.75630187988281,-120.67900085449219,ROOFTOP
664,707,37.54410171508789,-121.98799896240234,ROOFTOP
665,708,44.94490051269531,-91.39679718017578,RANGE_INTERPOLATED
666,709,41.2327995300293,-96.0824966430664,RANGE_INTERPOLATED
667,710,45.00389862060547,-93.25019836425781,ROOFTOP
668,711,39.37220001220703,-104.85600280761719,APPROXIMATE
669,712,46.50149917602539,-87.67900085449219,RANGE_INTERPOLATED
670,713,54.66490173339844,-3.3633999824523926,APPROXIMATE
671,714,53.57569885253906,7.900300025939941,APPROXIMATE
672,715,37.56650161743164,126.97799682617188,APPROXIMATE
673,716,40.554901123046875,-74.277099609375,RANGE_INTERPOLATED
674,717,41.25400161743164,-95.99929809570312,APPROXIMATE
675,718,40.17070007324219,-76.38379669189453,RANGE_INTERPOLATED
676,719,42.3036994934082,-71.39659881591797,ROOFTOP
677,720,42.372398376464844,-71.11930084228516,ROOFTOP
678,721,39.74580001831055,-75.54669952392578,APPROXIMATE
679,722,50.729801177978516,4.507999897003174,GEOMETRIC_CENTER
680,723,42.337501525878906,-83.8895034790039,ROOFTOP
681,724,39.95289993286133,-74.20099639892578,APPROXIMATE
682,725,43.05189895629883,-89.47370147705078,RANGE_INTERPOLATED
683,726,33.95330047607422,-117.39600372314453,APPROXIMATE
684,727,53.54119873046875,-2.1733999252319336,APPROXIMATE
685,728,49.628299713134766,11.549799919128418,ROOFTOP
686,729,49.904300689697266,10.852399826049805,ROOFTOP
687,730,42.294898986816406,-85.57879638671875,ROOFTOP
688,731,32.89690017700195,-117.20099639892578,ROOFTOP
689,732,45.495601654052734,15.533100128173828,GEOMETRIC_CENTER
690,733,49.89039993286133,10.905599594116211,ROOFTOP
691,734,44.52360153198242,-89.57460021972656,APPROXIMATE
692,736,38.44049835205078,-122.71399688720703,APPROXIMATE
693,737,38.031700134277344,-84.49510192871094,APPROXIMATE
694,738,-1.2833000421524048,36.81669998168945,APPROXIMATE
695,739,46.59579849243164,-112.0270004272461,APPROXIMATE
696,740,51.06380081176758,-0.3269999921321869,APPROXIMATE
697,743,50.9193000793457,3.966599941253662,RANGE_INTERPOLATED
698,744,52.090999603271484,14.650899887084961,ROOFTOP
699,745,49.014400482177734,12.074999809265137,ROOFTOP
700,746,49.88909912109375,10.88700008392334,ROOFTOP
701,747,51.53139877319336,6.741799831390381,ROOFTOP
702,748,48.18259811401367,11.25220012664795,ROOFTOP
703,749,50.32160186767578,7.58620023727417,ROOFTOP
704,750,47.92620086669922,9.42039966583252,ROOFTOP
705,751,19.642000198364258,-155.99600219726562,RANGE_INTERPOLATED
707,754,41.03229904174805,-74.64070129394531,GEOMETRIC_CENTER
708,755,44.56169891357422,-72.59839630126953,APPROXIMATE
709,756,42.527801513671875,-83.04720306396484,RANGE_INTERPOLATED
710,757,50.10599899291992,11.444199562072754,ROOFTOP
711,758,50.10770034790039,11.45300006866455,APPROXIMATE
712,759,32.84090042114258,-117.27400207519531,ROOFTOP
713,760,33.85749816894531,-117.8759994506836,APPROXIMATE
714,761,44.6598014831543,-63.599700927734375,RANGE_INTERPOLATED
715,762,42.97779846191406,-81.24669647216797,RANGE_INTERPOLATED
716,763,48.391700744628906,-122.49500274658203,ROOFTOP
717,764,40.41939926147461,-86.88999938964844,ROOFTOP
718,765,38.27239990234375,-122.66200256347656,ROOFTOP
719,766,43.17060089111328,-89.93240356445312,RANGE_INTERPOLATED
720,767,44.282901763916016,-73.9813003540039,ROOFTOP
721,768,46.76110076904297,-92.13189697265625,RANGE_INTERPOLATED
722,769,43.0546989440918,-87.9052963256836,ROOFTOP
723,771,40.043800354003906,-76.29840087890625,ROOFTOP
724,772,54.822898864746094,-1.7457000017166138,APPROXIMATE
725,773,48.013999938964844,-115.01100158691406,RANGE_INTERPOLATED
726,774,40.32120132446289,-79.37950134277344,APPROXIMATE
727,775,48.30030059814453,-116.53800201416016,ROOFTOP
728,776,30.376399993896484,-89.44969940185547,ROOFTOP
729,777,45.51810073852539,-73.56420135498047,RANGE_INTERPOLATED
730,778,33.457698822021484,-117.58899688720703,ROOFTOP
731,779,40.15869903564453,-105.11299896240234,RANGE_INTERPOLATED
732,780,40.325599670410156,-75.92829895019531,RANGE_INTERPOLATED
733,781,44.55339813232422,-88.09770202636719,ROOFTOP
734,782,33.44839859008789,-112.0739974975586,APPROXIMATE
735,783,46.59769821166992,-112.03700256347656,ROOFTOP
736,784,33.71870040893555,-78.88310241699219,RANGE_INTERPOLATED
737,785,50.52080154418945,8.81659984588623,APPROXIMATE
738,786,50.964900970458984,3.421999931335449,RANGE_INTERPOLATED
739,787,45.05649948120117,-92.82219696044922,APPROXIMATE
740,788,48.43579864501953,-123.39600372314453,RANGE_INTERPOLATED
741,789,45.77859878540039,-111.17900085449219,APPROXIMATE
742,790,-39.627498626708984,176.85400390625,ROOFTOP
743,791,38.754798889160156,-9.188300132751465,APPROXIMATE
744,792,41.255699157714844,-75.8582992553711,RANGE_INTERPOLATED
745,793,-33.86869812011719,151.2169952392578,APPROXIMATE
746,794,39.145599365234375,-84.4740982055664,ROOFTOP
747,795,39.18360137939453,-96.57170104980469,APPROXIMATE
748,796,-32.05970001220703,115.74500274658203,ROOFTOP
749,797,30.254100799560547,-97.70549774169922,ROOFTOP
750,798,45.917198181152344,-89.24430084228516,APPROXIMATE
751,799,49.620601654052734,14.383700370788574,APPROXIMATE
752,800,44.851600646972656,-90.31649780273438,APPROXIMATE
753,801,43.588199615478516,-72.65630340576172,APPROXIMATE
754,802,40.7843017578125,-74.77999877929688,RANGE_INTERPOLATED
755,803,40.803199768066406,-124.16500091552734,ROOFTOP
756,805,43.73789978027344,-79.57140350341797,APPROXIMATE
757,806,47.364200592041016,8.524499893188477,ROOFTOP
758,807,56.1072998046875,-3.7527999877929688,APPROXIMATE
759,808,41.06769943237305,-85.15239715576172,RANGE_INTERPOLATED
760,809,41.31449890136719,-81.83570098876953,APPROXIMATE
761,810,40.87900161743164,-123.99299621582031,ROOFTOP
762,811,40.87860107421875,-123.99199676513672,RANGE_INTERPOLATED
763,812,44.42839813232422,-73.21309661865234,ROOFTOP
764,813,37.770198822021484,-122.44499969482422,RANGE_INTERPOLATED
765,814,45.500099182128906,-122.43099975585938,RANGE_INTERPOLATED
766,815,37.542999267578125,-77.46910095214844,APPROXIMATE
767,816,33.88349914550781,-117.56500244140625,RANGE_INTERPOLATED
768,817,32.803001403808594,-96.7698974609375,APPROXIMATE
769,818,36.175498962402344,-115.1449966430664,ROOFTOP
770,819,49.892799377441406,10.913100242614746,ROOFTOP
771,820,-33.88669967651367,151.1739959716797,RANGE_INTERPOLATED
772,821,43.21670150756836,-87.92400360107422,RANGE_INTERPOLATED
773,822,37.648399353027344,-118.98300170898438,RANGE_INTERPOLATED
774,823,40.02360153198242,-75.22019958496094,ROOFTOP
775,824,33.8843994140625,-118.41100311279297,ROOFTOP
776,825,35.09280014038086,-106.64700317382812,ROOFTOP
777,826,30.3617000579834,-81.69660186767578,APPROXIMATE
778,827,37.947898864746094,-122.51100158691406,RANGE_INTERPOLATED
779,828,49.205501556396484,-122.97799682617188,RANGE_INTERPOLATED
780,829,47.663700103759766,-122.37699890136719,ROOFTOP
781,830,46.54309844970703,-87.39289855957031,RANGE_INTERPOLATED
782,831,36.152000427246094,-95.9646987915039,RANGE_INTERPOLATED
783,832,51.317501068115234,9.479299545288086,ROOFTOP
784,833,40.42340087890625,-78.43389892578125,APPROXIMATE
785,834,35.070701599121094,-78.95449829101562,RANGE_INTERPOLATED
786,835,-32.02320098876953,115.75399780273438,ROOFTOP
787,836,20.97209930419922,-156.677001953125,ROOFTOP
788,837,41.6431999206543,-83.53839874267578,ROOFTOP
789,838,40.19889831542969,-98.06729888916016,RANGE_INTERPOLATED
790,839,39.05339813232422,-94.59190368652344,RANGE_INTERPOLATED
791,840,30.418100357055664,-87.20240020751953,ROOFTOP
792,841,39.86579895019531,-75.54419708251953,RANGE_INTERPOLATED
793,842,47.87739944458008,-122.21099853515625,RANGE_INTERPOLATED
794,843,51.79750061035156,-0.08060000091791153,RANGE_INTERPOLATED
795,844,51.489898681640625,0.03799999877810478,RANGE_INTERPOLATED
796,845,47.63079833984375,9.888899803161621,ROOFTOP
797,846,19.70599937438965,-155.06900024414062,ROOFTOP
798,847,38.9734001159668,-123.11599731445312,RANGE_INTERPOLATED
799,848,43.083099365234375,-73.78459930419922,APPROXIMATE
800,849,39.132598876953125,-123.20099639892578,RANGE_INTERPOLATED
801,850,42.67279815673828,-70.84400177001953,ROOFTOP
802,851,41.974998474121094,-87.67400360107422,ROOFTOP
803,852,42.22489929199219,-121.78199768066406,APPROXIMATE
804,853,42.661598205566406,-84.1946029663086,ROOFTOP
805,854,42.287200927734375,-87.95379638671875,ROOFTOP
806,855,43.03889846801758,-87.90650177001953,APPROXIMATE
807,856,51.10279846191406,4.726900100708008,RANGE_INTERPOLATED
808,857,43.05080032348633,-76.16169738769531,ROOFTOP
809,858,61.147300720214844,-149.843994140625,ROOFTOP
810,860,35.29999923706055,-106.5510025024414,APPROXIMATE
811,861,46.069698333740234,-118.33599853515625,RANGE_INTERPOLATED
812,862,39.61199951171875,-105.01899719238281,ROOFTOP
813,863,43.044498443603516,-87.96260070800781,ROOFTOP
814,864,42.08549880981445,-88.14109802246094,RANGE_INTERPOLATED
815,865,41.79719924926758,-91.86519622802734,RANGE_INTERPOLATED
816,866,42.99449920654297,-71.46739959716797,ROOFTOP
817,867,43.03340148925781,-87.9093017578125,ROOFTOP
818,868,42.600101470947266,-89.64219665527344,RANGE_INTERPOLATED
819,869,44.973201751708984,-93.2479019165039,ROOFTOP
820,870,44.94419860839844,-93.08609771728516,APPROXIMATE
821,871,45.87220001220703,-89.70970153808594,RANGE_INTERPOLATED
822,872,41.69309997558594,-86.18180084228516,RANGE_INTERPOLATED
823,873,49.132301330566406,-122.34300231933594,RANGE_INTERPOLATED
824,874,40.6870002746582,-73.70800018310547,GEOMETRIC_CENTER
825,875,38.56570053100586,-109.55000305175781,RANGE_INTERPOLATED
826,876,35.215599060058594,-111.58999633789062,RANGE_INTERPOLATED
827,877,47.41230010986328,9.74429988861084,ROOFTOP
828,878,43.67060089111328,-79.38240051269531,ROOFTOP
829,879,45.78219985961914,-108.50599670410156,RANGE_INTERPOLATED
830,880,36.12860107421875,-115.1709976196289,APPROXIMATE
831,881,-42.45050048828125,171.20700073242188,GEOMETRIC_CENTER
832,882,32.08100128173828,-81.09149932861328,RANGE_INTERPOLATED
833,883,38.49800109863281,-122.77999877929688,APPROXIMATE
834,884,53.786399841308594,-2.269399881362915,RANGE_INTERPOLATED
835,885,61.19020080566406,-149.86900329589844,ROOFTOP
836,886,45.25669860839844,-66.09600067138672,RANGE_INTERPOLATED
837,887,45.2578010559082,-66.09839630126953,RANGE_INTERPOLATED
838,888,43.5906982421875,-89.79389953613281,RANGE_INTERPOLATED
839,889,55.016700744628906,-1.4924999475479126,GEOMETRIC_CENTER
840,890,51.670101165771484,-1.284999966621399,APPROXIMATE
841,891,40.01900100708008,-105.2750015258789,ROOFTOP
842,892,38.09410095214844,-122.55699920654297,ROOFTOP
843,893,38.107398986816406,-122.56999969482422,APPROXIMATE
844,894,34.46860122680664,-114.34100341796875,ROOFTOP
845,895,40.58430099487305,-98.39119720458984,RANGE_INTERPOLATED
846,896,-40.76580047607422,172.7050018310547,GEOMETRIC_CENTER
847,897,16.77790069580078,96.16790008544922,GEOMETRIC_CENTER
848,899,40.39780044555664,-105.07499694824219,APPROXIMATE
849,900,-22.558900833129883,17.082500457763672,APPROXIMATE
850,901,41.1338996887207,-96.03070068359375,RANGE_INTERPOLATED
851,902,49.488399505615234,-117.29000091552734,RANGE_INTERPOLATED
852,903,52.08100128173828,0.6559000015258789,GEOMETRIC_CENTER
853,904,38.32809829711914,-85.81710052490234,ROOFTOP
854,905,40.592899322509766,-105.06999969482422,RANGE_INTERPOLATED
855,906,42.358699798583984,-71.05740356445312,APPROXIMATE
856,907,42.817100524902344,-89.63059997558594,ROOFTOP
857,908,42.790000915527344,-86.1041030883789,ROOFTOP
858,909,33.90890121459961,-84.30560302734375,RANGE_INTERPOLATED
859,910,40.185699462890625,-75.45159912109375,APPROXIMATE
860,912,43.089298248291016,-79.11000061035156,RANGE_INTERPOLATED
861,913,45.92219924926758,-88.25180053710938,APPROXIMATE
862,915,44.05690002441406,-123.11000061035156,ROOFTOP
863,916,39.950199127197266,-75.1666030883789,ROOFTOP
864,917,45.52349853515625,-122.6760025024414,APPROXIMATE
865,918,58.536598205566406,15.037300109863281,APPROXIMATE
866,919,39.44660186767578,-123.80599975585938,ROOFTOP
867,920,41.06380081176758,-80.05560302734375,ROOFTOP
868,921,47.68149948120117,-122.20899963378906,APPROXIMATE
869,922,44.7775993347168,-91.44329833984375,RANGE_INTERPOLATED
870,924,38.80580139160156,-90.7531967163086,ROOFTOP
871,925,44.94580078125,-93.16699981689453,RANGE_INTERPOLATED
872,926,42.088401794433594,-87.98059844970703,APPROXIMATE
873,928,45.55390167236328,-94.17030334472656,APPROXIMATE
874,929,34.8661003112793,-111.7959976196289,RANGE_INTERPOLATED
875,930,39.6150016784668,-86.09010314941406,RANGE_INTERPOLATED
876,931,52.575801849365234,-0.24799999594688416,RANGE_INTERPOLATED
877,932,40.01499938964844,-105.27100372314453,APPROXIMATE
878,933,40.01499938964844,-105.27100372314453,APPROXIMATE
879,934,43.111698150634766,-88.49929809570312,APPROXIMATE
880,935,40.58940124511719,-105.06300354003906,ROOFTOP
881,936,33.20289993286133,-117.25499725341797,RANGE_INTERPOLATED
882,937,41.18280029296875,-80.7654037475586,APPROXIMATE
883,938,50.26129913330078,-119.2770004272461,RANGE_INTERPOLATED
884,939,30.27669906616211,-97.74629974365234,ROOFTOP
885,940,39.15399932861328,-75.4884033203125,RANGE_INTERPOLATED
886,941,42.1682014465332,-85.84970092773438,RANGE_INTERPOLATED
887,942,42.02479934692383,-93.61470031738281,ROOFTOP
888,943,42.29359817504883,-85.57779693603516,GEOMETRIC_CENTER
889,944,39.04719924926758,-84.55989837646484,APPROXIMATE
890,945,32.715301513671875,-117.15699768066406,APPROXIMATE
891,946,42.186500549316406,-88.18350219726562,ROOFTOP
892,947,43.03889846801758,-87.90650177001953,APPROXIMATE
893,948,48.75960159301758,-122.48799896240234,APPROXIMATE
894,949,44.63650131225586,-123.10600280761719,APPROXIMATE
895,950,44.56129837036133,-123.26100158691406,ROOFTOP
896,952,40.35319900512695,-74.07469940185547,ROOFTOP
897,953,59.069698333740234,-3.313499927520752,APPROXIMATE
898,954,28.526500701904297,-81.38269805908203,ROOFTOP
899,955,44.42839813232422,-73.21309661865234,ROOFTOP
900,956,40.22460174560547,-105.26799774169922,RANGE_INTERPOLATED
901,957,55.75579833984375,37.61759948730469,APPROXIMATE
